Model;SizeOriginal;VertOriginal;EdgesOriginal;PolyOriginal;SizeCompressed;CL;QP;SizeDecompressed;VertDecompressed;EdgesDecompressed;PolyDecompressed;compressionRatio;VertLoss;EdgesLoss;PolyLoss
bunny_pieno.obj;942810;14290;42864;28576;21628;10;11;942829;14290;42864;28576;43.5921;0;0;0
